"folderlist$BookmarkFolder","BookMark","BookMarkDescription"
"Martial Arts","http://www.youtube.com/watch?v=m1d0MopunnA&feature=share&list=PL11C62EE623D3E619","▶ What does Kobudo mean - Part 1 - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=lg_ILTyfjyc&list=PL11C62EE623D3E619","▶ Nunchaku basics - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=KKTWVUfm530&feature=share&list=PL11C62EE623D3E619","▶ Tonfa History and Selection - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=uMo0zYuarkI&feature=youtu.be","▶ Rokushaku Bo Introduction - Part 2 backspin - Ninja Training Video Blog - YouTube"
"Martial Arts","http://movies.nytimes.com/2013/08/23/movies/the-grandmaster-wong-kar-wais-new-film.html?pagewanted=all&_r=0","‘The Grandmaster,’ Wong Kar-wai’s New Film - NYTimes.com"
"Martial Arts","http://thegrandmasterfilm.com/being.html#","The Grandmaster - Now Playing - Official Movie Site"
"Martial Arts","http://www.youtube.com/watch?v=J6Z-ekyyK8o&feature=youtu.be","▶ Myths &amp; Logic Of Shaolin Monks Pt 1 - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=Y9NBZRl9aD4&feature=youtu.be","▶ Shogun The Supreme Samurai - YouTube"
"Martial Arts","http://okkb.org/","Home | Okinawa Traditional Karate Liaison Bureau"
"Martial Arts","http://www.youtube.com/watch?v=cO5pPsNwgz8&feature=youtu.be","▶ 17 Ninja (full movie) - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=lj0DlvpnDNU&feature=youtu.be","▶ 59th East versus West Students 2012 - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=c4oG-QuwyW4&feature=youtu.be","▶ Hungary - Brasil - Men Team - Kendo World Championships - Novara 2012 - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=-myBW-ubCiU&feature=youtu.be","▶ Kendo 9th Dan Keiko - YouTube"
"Martial Arts","https://www.youtube.com/watch?v=-YWiCNjgD8M","▶ The &quot;Ninja Sword&quot; Found in History - Part 1 - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=-pi1EWI3XS4","▶ 達人の技！天真正伝香取神道流　Katori Shinto Ryu - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=v8ZWBjgTbVw","▶ Amazing Samurai Sword Technique by Isao Machii [Syushin Ryu Iaijutsu Hyouhou] - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=U7CvVAydqnQ&feature=youtu.be","▶ Shintō Musō-ryū Jodo - YouTube"
"Martial Arts","https://www.youtube.com/watch?v=hYdUeuUXb74","▶ The 25 Most Lethal Martial Arts Ever Created - YouTube"
"Martial Arts","https://www.facebook.com/photo.php?v=10201761314731016","Martial Arts Fitness Training! - arnold schwarzenegger - The legend"
"Swords","http://www.pointythingz.com/store/index.php?l=product_detail&p=1688","Toumoku Katana - Spring Steel"
"Swords","http://www.sword-buyers-guide.com/","Sword Buyers Guide Home"
"Swords","http://www.budk.com/","BUDK.com - Knives &amp; Swords At The Lowest Prices!"
"Swords","http://www.amazon.com/Musashi-Forged-Divine-Dragon-Carbon/dp/B00GYCXM3A/ref=sr_1_83?s=sporting-goods&ie=UTF8&qid=1394262687&sr=1-83&keywords=kendo+men","Amazon.com: Musashi - Hand Forged Divine Dragon Carbon Steel Katana: Sports &amp; Outdoors"
"Swords","http://pksubkuch.blogspot.com/2014/04/sword-cross-section.html","Social Community: Sword cross-section"
"Swords","http://www.youtube.com/watch?v=VmJwBV_iJRQ&feature=share","▶ The Way of the Samurai - YouTube"
"Swords","https://www.youtube.com/watch?v=MPUVBnjnqUA","▶ NINJUTSU 忍者-間者 (Real conditioning &amp; training) - YouTube"
"Swords","http://www.instructables.com/id/Build-a-practice-dummy-for-kendo-Japanese-martial/","Sword-fighting martial arts practice dummy that fights back!"
"Swords","http://www.bestkendo.com/HowtoDummy.html","HOW TO MAKE A KENDO DUMMY for kendo training"
"Swords","http://www.kendo-world.com/forum/forum/kendo/training/21145-build-your-own-kendo-dummy","Build your own Kendo Dummy - Kendo World Forums"
"Swords","http://vimeo.com/ondemand/2832","Samurai Spirit and Sword Art in the 21st Century"
"Swords","https://www.youtube.com/watch?v=VF_H2oOFn10","▶ Taekwondo Spiderman | Flips &amp; Kicks - YouTube"
"Swords","http://www.travelience.com/blog/samurai-sword-and-armor/","Samurai Sword and Armor | travelience"
"Swords","http://www.flickr.com/photos/19091831@N02/10770697606/in/set-72157637778957295/","Gumdo | Flickr - Photo Sharing!"
"Swords","http://quizlet.com/1177806/haidong-gumdo-korean-sword-basic-terminology-flash-cards/","Haidong Gumdo Korean Sword Basic Terminology flashcards | Quizlet"
"Swords","http://sckorea.com.au/techniques-hdgd/","Haidong Gumdo Techniques — SOUTHERN CROSS KOREA MARTIAL ARTS"
"Swords","https://www.youtube.com/watch?v=yPkyklYJJcw","▶ BUDO - YouTube"
"Swords","https://www.youtube.com/watch?v=e8K9HLavgsE&feature=youtu.be","▶ The Way of the Warrior: Karate, The Way of the Empty Hand (Entire Video) - YouTube"
"Swords","http://www.blackbeltmag.com/daily/martial-arts-masters/bruce-lee/your-bruce-lee-training-library-the-four-bruce-lee-books-you-must-have-and-why/","Your Bruce Lee Training Library: The Four Bruce Lee Books You Must Have (and Why) – - Black Belt"
"Swords","http://shop.japanese-armor.com/","Japanese Samurai Armor Authentic Reproductions"
"Fitness","http://b-muscle.blogspot.ca/2012/11/how-to-become-bodybuilder.html?utm_source=dlvr.it&utm_medium=twitter","How To Become A Bodybuilder | How to Build Muscle ?"
"Fitness","http://www.joshspencerfitness.com/p90x2-body-beast-hybrid-workout/","P90X2 Body Beast Hybrid Workout"
"Fitness","http://sports.yahoo.com/news/nascar--female-in-the-pits--christmas-abbott-is-set-to-enter-where-few-women-have-before-170207111.html","Female in the pits: Christmas Abbott is set to enter where few women have gone before - Yahoo! Sports"
"Fitness","http://www.joshspencerfitness.com/top-pre-workout-supplement-2013/","Top Pre Workout Supplement 2013"
"Fitness","http://www.gtechfitness.com/3x6-glassless-gym-mirrors.aspx","3x6 Glassless Gym Mirrors | Gtech Fitness"
"Fitness","http://viewer.epaperflip.com/Viewer.aspx?docid=c48d2905-7b9b-434a-8a4a-a1570102bae0#?page=0","2013 Buyer&#39;s Guide"
"Fitness","http://www.prosource.net/","Bodybuilding &amp; Sports Supplements,Weight Loss,Protein powder&amp;Bars,Best Creatine,Whey protein &amp; more: ProSource"
"Fitness","http://www.functionalhandstrength.com/rope_climbing.html","Manila Gym Climbing Ropes for a Strong Grip and Powerful Upper Body"
"Fitness","http://www.morleyathletic.com/climbing-ropes/gymnasium-climbing-ropes.htm","GYMNASIUM CLIMBING ROPES"
"Fitness","http://www.morleyathletic.com/climbing-ropes/adventure-skills-climbing-ropes.htm","ADVENTURE SKILLS CLIMBING ROPES"
"Fitness","http://www.artofmanliness.com/2012/01/11/how-to-climb-a-rope-like-a-navy-seal/","How to Climb a Rope Like a Navy SEAL | The Art of Manliness"
"Fitness","http://www.amazon.com/Manila-Climbing-Rope-Polyboot-End/dp/B000BGPLSO/ref=pd_sim_sbs_sg_3","Amazon.com: Manila Climbing Rope with Polyboot End - 18 Feet Long: Sports &amp; Outdoors"
"Fitness","http://www.amazon.com/Gym-Climbing-Rope-Training/dp/B007MXHOGG/ref=pd_sim_sbs_sg_2","Amazon.com: Gym Climbing Rope / Training Rope: Sports &amp; Outdoors"
"Fitness","http://www.blasttrainingsystem.com/","Blast And Burn By Ryan Hughes | Do You Blast?"
"Fitness","http://hughesfit.com/april-bsn-blast-of-the-month-benjamin-club/","April BSN Blast of the Month – “Benjamin Club” | HughesFit.com"
"Fitness","http://www.blastformass.com/","BlastForMass | Gain lean muscle mass. Increase strength. DO YOU BLAST?"
"Fitness","http://www.trimmedandtoned.com/blast-training-creator-and-ifbb-mens-physique-pro-ryan-hughes-talks-with-trimmed-and-toned","Blast Training Creator And IFBB Men&#39;s Physique Pro Ryan Hughes Talks With Trimmed And Toned. - Trimmed And Toned"
"Fitness","https://www.facebook.com/photo.php?v=202298406590121","24 MOST HARDCORE STRENGTH + FLEX MOVES"
"Fitness","http://www.telegraph.co.uk/health/healthnews/10054519/Waist-to-height-ratio-more-accurate-than-BMI.html","Waist to height ratio &#39;more accurate than BMI&#39; - Telegraph"
"Fitness","http://www.nuts-n-more.com/","Nuts &#39;N More | Fortified Nut Butter Spreads"
"Fitness","https://www.facebook.com/athletes.bodybuilders.fitness","Athletes Bodybuilders Fitness"
"Fitness","https://www.facebook.com/fitnessfreakzandgymrat","Fitness Freakz and Gym Ratz"
"Fitness","http://www.thepostgame.com/blog/list/201305/10-best-foods-eat-post-workout#10","10 Best Foods To Eat Post-Workout | ThePostGame"
"Fitness","http://www.amazon.com/Gym-Climbing-Rope-Training/dp/B007MXHOGG/ref=pd_ybh_24","Amazon.com: Gym Climbing Rope / Training Rope: Sports &amp; Outdoors"
"Fitness","http://www.amazon.com/Diameter-Grade-Manila-Climbing-Rope/dp/B008C1B6P2/ref=pd_ybh_2","2&quot; Diameter Grade A Manila Climbing Rope 22&#39; : Amazon.com : Sports &amp; Outdoors"
"Fitness","http://musculardevelopment.com/team-md-blogs/dallas-mccarver-blog.html","Dallas McCarver Blog"
"Fitness","http://www.thepostgame.com/blog/training-day/201305/best-cardio-drill-youve-never-tried","The Best Cardio Drill You&#39;ve Never Tried | ThePostGame"
"Fitness","http://www.amazon.com/Gym-Climbing-Rope-Training/dp/B007MXHOGG/ref=pd_ybh_14","Amazon.com: Gym Climbing Rope / Training Rope: Sports &amp; Outdoors"
"Fitness","http://www.bsnonline.net/biography/ryan_hughes.html","BSN® - Athletes - Biography - Ryan Hughes"
"Fitness","http://www.youtube.com/watch?v=OUIhGrb2MFg","Tree Climbing: Getting the Rope in the Tree - Rope Attachment - YouTube"
"Fitness","http://www.rosstraining.com/articles/ropeclimbing.html","RossTraining.com - Rope Climbing"
"Fitness","http://hughesfit.com/june-bsn-blast-of-the-month-haze/","June BSN Blast of the Month – “HAZE” | HughesFit.com"
"Fitness","http://www.dickssportinggoods.com/product/index.jsp?productId=11176325","Fitness Gear 12 lb Cast Hex Dumbbell - Dick&#39;s Sporting Goods"
"Fitness","http://www.fitnessfactory.com/home/item.cfm?id=3054","Hex Dumbbells"
"Fitness","http://www.muscleandstrength.com/articles/5-tips-bench-press-plateaus","5 Tips To Help A Bench Press Plateau | Muscle &amp; Strength"
"Fitness","http://www.bodybuilding.com/fun/ask-the-pro-trainer-how-do-i-cut-without-losing-muscles.html?mcid=facetraining","Bodybuilding.com - Ask The Pro Trainer: How Do I Cut Without Losing Muscle?"
"Fitness","http://www.bodybuilding.com/fun/strong-mind-stronger-body-6-steps-to-mental-muscle.html?mcid=facetraining","Bodybuilding.com - Strong Body, Stronger Mind: 6 Steps To Mental Muscle"
"Fitness","http://www.iwanttogetripped.com/workouts/workout-tips/best-way-to-get-a-six-pack/","Best Way To Get a Six Pack | I Want To Get Ripped"
"Fitness","http://www.bodybuilding.com/fun/hang-tough-a-one-move-isometric-core-solution.html?mcid=facetraining","Bodybuilding.com - Hang Tough: A One-Move Isometric Core Solution!"
"Fitness","http://www.iwanttogetripped.com/supplements/shakeology-supplements/6-tips-for-starting-p90x/","tips for starting p90x | I Want To Get Ripped"
"Fitness","http://www.muscleandstrength.com/articles/72-muscle-building-questions-yes","72 Muscle Building Questions All Answered With Yes | Muscle &amp; Strength"
"Fitness","http://www.bodybuilding.com/fun/get-swole-cory-gregory-muscle-building-trainer.html?mcid=faceprogram","Bodybuilding.com - Get Swole: Cory Gregory&#39;s 16-Week Muscle Building Trainer"
"Fitness","http://www.bodybuilding.com/fun/abdominal-axioms-9-rules-for-better-abs.html?mcid=facetraining","Bodybuilding.com - Abdominal Axioms: 9 Rules For Better Abs"
"Fitness","http://www.muscleandstrength.com/articles/how-to-pack-on-slabs-of-muscle-to-your-chest.html","10 Bodypart Training Series: How To Pack On Slabs Of Muscle To Your Chest! | Muscle &amp; Strength"
"Fitness","http://www.bodybuilding.com/fun/muscle-mechanics-episode-one-spotting-techniques.html?mcid=facetraining","Bodybuilding.com - Muscle Mechanics Episode One: Spotting Techniques"
"Fitness","http://www.bodybuilding.com/fun/ask-the-pro-trainer-how-do-i-cut-without-losing-muscles.html","Bodybuilding.com - Ask The Pro Trainer: How Do I Cut Without Losing Muscle?"
"Fitness","http://www.bodybuilding.com/fun/supertrainer-man-of-steel-trainer-mark-twight.html?mcid=facetraining","Bodybuilding.com - Supertrainer: Man Of Steel Trainer Mark Twight"
"Fitness","http://www.bodybuilding.com/fun/ask-the-muscle-prof-the-truth-about-overtraining.html?mcid=facetraining","Bodybuilding.com - Ask The Muscle Prof: The Truth About Overtraining"
"Fitness","http://www.bodybuilding.com/fun/get-swole-cory-gregory-muscle-building-trainer.html?mcid=facegetswole","Bodybuilding.com - Get Swole: Cory Gregory&#39;s 16-Week Muscle Building Trainer"
"Fitness","http://www.muscleandstrength.com/expert-guides/test-boosters","Testosterone Booster Supplement Guide: Complete Guide to Test Boosters | Muscle &amp; Strength"
"Fitness","http://www.muscleandfitness.com/supplements/boost-workout/elite-fitness-stack","Supplements to Boost Training: Elite Fitness Stack | Muscle &amp; Fitness"
"Fitness","http://www.muscleandstrength.com/articles/eliminate-these-5-fat-loss-mistakes.html?=fb","Eliminate These 5 Fat Loss Mistakes | Muscle &amp; Strength"
"Fitness","http://www.muscleandfitness.com/news-and-features/galleries/nutrition/does-your-whey-protein-powder-suck","The Best (and Worst) Whey Protein Powders | Muscle &amp; Fitness"
"Fitness","http://www.bodybuilding.com/fun/define-your-delts-5-must-do-shoulder-exercises.html?mcid=facetraining","Bodybuilding.com - Define Your Delts: 5 Must-Do Shoulder Exercises"
"Fitness","http://www.muscleandfitness.com/training/tips/how-arm-position-affects-your-bench-press","Build Muscle With Bench Press Arm Positions | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/training/routines/advanced-full-body-dumbbell-workout","High Intensity Training Circuit: Advanced Full Body Dumbbell Workout | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/supplements/build-muscle/5-ways-build-morning-muscle","5 Ways to Build Morning Muscle | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/training/legs/scrambled-legs","Scramble Your Legs With This Tough Leg Workout Routine | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/training/tips/10-reasons-your-pecs-are-deflated","10 Reasons Your Pecs Are Deflated | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/training/tips/4-secrets-strength","Weight training Tips: 4 Secrets of Strength | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/training/legs/knee-saver-go-easy-your-knees-alternating-dumbbell-lunge","Knee Saver: Go Easy on Your Knees With the Alternating Dumbbell Lunge | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/training/abs/great-abs-3-moves","Abdominal Training: Rock Hard Abs in 3 Moves| Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/training/abs/200-rep-ab-challenge","Ab Training: Challenge your core with this tough workout. | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/training/routines/build-your-temple-pyramid-training","How to Build Muscle: Pyramid Training | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/training/routines/3x2-strength-program","Weight Training: The 3X2 Strength Program | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/news-and-features/galleries/nutrition/7-muscle-building-protein-shake-recipes","7 Muscle-Building Protein Shake Recipes | Muscle &amp; Fitness"
"Fitness","http://www.muscleandstrength.com/articles/muscle-building-sets-reps-workout-routine-splits","Muscle Building 101: Sets, Reps &amp; Workout Routine Splits | Muscle &amp; Strength"
"Fitness","http://www.muscleandstrength.com/articles/four-big-reasons-still-small-weak.html?=fb","4 Big Reasons Why You&#39;re Still Small And Weak | Muscle &amp; Strength"
"Fitness","http://www.muscleandfitness.com/training/chest/shock-your-chest-growing","How to Get Bigger Pecs - Chest Training Tips | Muscle &amp; Fitness"
"Fitness","http://www.bodybuilding.com/fun/ask-the-muscle-prof-what-are-the-ideal-macros-for-my-breakfast.html?mcid=facenutrition","Bodybuilding.com - Ask The Muscle Prof: &#39;&#39;What Are The Ideal Macros For My Breakfast?&#39;&#39;"
